[O:1]=[C:2]([CH2:4][c:7]1[n:10][c:13]([cH:17][cH:21][cH:22][cH:20]2)[c:16]2[n:15]2[c:11]1[n:14][n:18][cH:19]2)[c:3]1[cH:5][cH:8][cH:12][cH:9][cH:6]1	[O:1]=[C:2](/[CH:4]=[C:7]1/[NH:10][c:13]([cH:17][cH:21][cH:22][cH:20]2)[c:16]2-[n:15]2[c:11]1[n:14][n:18][cH:19]2)[c:3]1[cH:5][cH:8][cH:12][cH:9][cH:6]1	InChI=1S/C17H12N4O/c22-16(12-6-2-1-3-7-12)10-14-17-20-18-11-21(17)15-9-5-4-8-13(15)19-14/h1-9,11H,10H2	InChI=1S/C17H12N4O/c22-16(12-6-2-1-3-7-12)10-14-17-20-18-11-21(17)15-9-5-4-8-13(15)19-14/h1-11,19H
[O:1]=[C:2]([CH2:4][c:7]1[n:10][c:13]([cH:17][cH:21][cH:22][cH:20]2)[c:16]2[n:15]2[n:19][n:18][n:14][c:11]12)[c:3]1[cH:5][cH:8][cH:12][cH:9][cH:6]1	[O:1]=[C:2](/[CH:4]=[C:7]1/[NH:10][c:13]([cH:17][cH:21][cH:22][cH:20]2)[c:16]2-[n:15]2[n:19][n:18][n:14][c:11]12)[c:3]1[cH:5][cH:8][cH:12][cH:9][cH:6]1	InChI=1S/C16H11N5O/c22-15(11-6-2-1-3-7-11)10-13-16-18-19-20-21(16)14-9-5-4-8-12(14)17-13/h1-9H,10H2	InChI=1S/C16H11N5O/c22-15(11-6-2-1-3-7-11)10-13-16-18-19-20-21(16)14-9-5-4-8-12(14)17-13/h1-10,17H
[CH3:18][CH2:17][O:15][C:11]([CH2:8][C:4]1=[N:7][c:9]([cH:12][cH:16][cH:13][cH:10]2)[c:5]2[N:3]([CH3:6])[C:2]1=[O:1])=[O:14]	[CH3:18][CH2:17][O:15][C:11](/[CH:8]=[C:4]1/[NH:7][c:9]([cH:12][cH:16][cH:13][cH:10]2)[c:5]2[N:3]([CH3:6])[C:2]1=[O:1])=[O:14]	InChI=1S/C13H14N2O3/c1-3-18-12(16)8-10-13(17)15(2)11-7-5-4-6-9(11)14-10/h4-7H,3,8H2,1-2H3	InChI=1S/C13H14N2O3/c1-3-18-12(16)8-10-13(17)15(2)11-7-5-4-6-9(11)14-10/h4-8,14H,3H2,1-2H3
[CH3:15][C:11]([CH2:8][C:4]1=[N:7][c:9]([cH:12][cH:16][cH:13][cH:10]2)[c:5]2[N:3]([CH3:6])[C:2]1=[O:1])=[O:14]	[CH3:15][C:11](/[CH:8]=[C:4]1/[NH:7][c:9]([cH:12][cH:16][cH:13][cH:10]2)[c:5]2[N:3]([CH3:6])[C:2]1=[O:1])=[O:14]	InChI=1S/C12H12N2O2/c1-8(15)7-10-12(16)14(2)11-6-4-3-5-9(11)13-10/h3-6H,7H2,1-2H3	InChI=1S/C12H12N2O2/c1-8(15)7-10-12(16)14(2)11-6-4-3-5-9(11)13-10/h3-7,13H,1-2H3
[CH3:13][CH2:12][O:11][C:9]([CH2:7][C:4]1=[N:6][CH2:8][CH2:5][O:3][C:2]1=[O:1])=[O:10]	[CH3:13][CH2:12][O:11][C:9](/[CH:7]=[C:4]1\[NH:6][CH2:8][CH2:5][O:3][C:2]1=[O:1])=[O:10]	InChI=1S/C8H11NO4/c1-2-12-7(10)5-6-8(11)13-4-3-9-6/h2-5H2,1H3	InChI=1S/C8H11NO4/c1-2-12-7(10)5-6-8(11)13-4-3-9-6/h5,9H,2-4H2,1H3/b6-5-
[CH3:13][CH2:12][O:11][C:9]([CH2:7][C:4]1=[N:6][CH2:8][CH2:5][NH:3][C:2]1=[O:1])=[O:10]	[CH3:13][CH2:12][O:11][C:9](/[CH:7]=[C:4]1\[NH:6][CH2:8][CH2:5][NH:3][C:2]1=[O:1])=[O:10]	InChI=1S/C8H12N2O3/c1-2-13-7(11)5-6-8(12)10-4-3-9-6/h2-5H2,1H3,(H,10,12)	InChI=1S/C8H12N2O3/c1-2-13-7(11)5-6-8(12)10-4-3-9-6/h5,9H,2-4H2,1H3,(H,10,12)/b6-5-
[CH3:4][C:2]([CH2:3][c:5]1[n:6][cH:8][n:11][c:9]2[cH:12][cH:14][cH:13][cH:10][c:7]12)=[O:1]	[CH3:4][C:2](/[CH:3]=[C:5]1/[NH:6][CH:8]=[N:11][c:9]2[c:7]1[cH:10][cH:13][cH:14][cH:12]2)=[O:1]	InChI=1S/C11H10N2O/c1-8(14)6-11-9-4-2-3-5-10(9)12-7-13-11/h2-5,7H,6H2,1H3	InChI=1S/C11H10N2O/c1-8(14)6-11-9-4-2-3-5-10(9)12-7-13-11/h2-7H,1H3,(H,12,13)
[CH3:4][C:2]([CH2:3][c:5]1[n:6][cH:8][n:11][c:9]2[n:12][cH:14][cH:13][cH:10][c:7]12)=[O:1]	[CH3:4][C:2](/[CH:3]=[C:5]1/[N:6]=[CH:8][NH:11][c:9]2[c:7]1[cH:10][cH:13][cH:14][n:12]2)=[O:1]	InChI=1S/C10H9N3O/c1-7(14)5-9-8-3-2-4-11-10(8)13-6-12-9/h2-4,6H,5H2,1H3	InChI=1S/C10H9N3O/c1-7(14)5-9-8-3-2-4-11-10(8)13-6-12-9/h2-6H,1H3,(H,11,12,13)
[CH3:4][C:2]([CH:3]1[c:5]2[n:7][c:10]3[cH:13][cH:15][cH:16][cH:14][c:12]3[cH:11][c:8]2[CH2:9][CH2:6]1)=[O:1]	[CH3:4][C:2]([C:3]1=[C:5]2[NH:7][c:10]([cH:13][cH:15][cH:16][cH:14]3)[c:12]3[CH:11]=[C:8]2[CH2:9][CH2:6]1)=[O:1]	InChI=1S/C14H13NO/c1-9(16)12-7-6-11-8-10-4-2-3-5-13(10)15-14(11)12/h2-5,8,12H,6-7H2,1H3	InChI=1S/C14H13NO/c1-9(16)12-7-6-11-8-10-4-2-3-5-13(10)15-14(11)12/h2-5,8,15H,6-7H2,1H3
[CH3:17][C:15]([CH2:14][C:13]1=[N:11][C:7]([N:8]=[C:5]([NH2:9])[NH:3][C:2]2=[O:1])=[C:4]2[NH:6][C:10]1=[O:12])=[O:16]	[CH3:17][C:15](/[CH:14]=[C:13]1\[NH:11][C:7]([N:8]=[C:5]([NH2:9])[NH:3][C:2]2=[O:1])=[C:4]2[NH:6][C:10]1=[O:12])=[O:16]	InChI=1S/C9H9N5O3/c1-3(15)2-4-7(16)12-5-6(11-4)13-9(10)14-8(5)17/h2H2,1H3,(H,12,16)(H3,10,11,13,14,17)	InChI=1S/C9H9N5O3/c1-3(15)2-4-7(16)12-5-6(11-4)13-9(10)14-8(5)17/h2H,1H3,(H,12,16)(H4,10,11,13,14,17)/b4-2-
[O:1]=[C:2]([CH2:4][c:7]1[n:10][c:13]2[c:15]3[n:17][cH:20][cH:23][cH:22][c:18]3[cH:21][cH:19][c:16]2[cH:14][cH:11]1)[c:3]1[cH:5][cH:8][cH:12][cH:9][cH:6]1	[O:1]=[C:2](/[CH:4]=[C:7]1/[NH:10][c:13]([c:15]2[n:17][cH:20][cH:23][cH:22][c:18]2[cH:21][cH:19]2)[c:16]2[CH:14]=[CH:11]1)[c:3]1[cH:5][cH:8][cH:12][cH:9][cH:6]1	InChI=1S/C20H14N2O/c23-18(14-5-2-1-3-6-14)13-17-11-10-16-9-8-15-7-4-12-21-19(15)20(16)22-17/h1-12H,13H2	InChI=1S/C20H14N2O/c23-18(14-5-2-1-3-6-14)13-17-11-10-16-9-8-15-7-4-12-21-19(15)20(16)22-17/h1-13,22H
[CH3:16][O:15][C:12]([CH2:8][C:4]1=[N:7][N:9]=[C:5]([CH2:10][CH2:13][CH2:11][CH2:6]2)[N:3]2[C:2]1=[O:1])=[O:14]	[CH3:16][O:15][C:12](/[CH:8]=[C:4]1\[NH:7][N:9]=[C:5]([CH2:10][CH2:13][CH2:11][CH2:6]2)[N:3]2[C:2]1=[O:1])=[O:14]	InChI=1S/C10H13N3O3/c1-16-9(14)6-7-10(15)13-5-3-2-4-8(13)12-11-7/h2-6H2,1H3	InChI=1S/C10H13N3O3/c1-16-9(14)6-7-10(15)13-5-3-2-4-8(13)12-11-7/h6,11H,2-5H2,1H3/b7-6-
[CH3:17][O:14][C:10]([CH2:7][C:4]1=[N:6][N:8]=[C:5]([c:9]2[cH:11][cH:15][cH:18][cH:16][cH:12]2)[NH:3][C:2]1=[O:1])=[O:13]	[CH3:17][O:14][C:10](/[CH:7]=[C:4]1\[NH:6][N:8]=[C:5]([c:9]2[cH:11][cH:15][cH:18][cH:16][cH:12]2)[NH:3][C:2]1=[O:1])=[O:13]	InChI=1S/C12H11N3O3/c1-18-10(16)7-9-12(17)13-11(15-14-9)8-5-3-2-4-6-8/h2-6H,7H2,1H3,(H,13,15,17)	InChI=1S/C12H11N3O3/c1-18-10(16)7-9-12(17)13-11(15-14-9)8-5-3-2-4-6-8/h2-7,14H,1H3,(H,13,15,17)
[CH3:21][CH2:19][O:16][C:12]([CH2:8][C:4]([C:2]1=[O:1])=[N:7][N:10]=[C:6]2[N:3]1[N:5]=[CH:9][c:13]1[c:11]2[cH:14][cH:18][cH:20][cH:17]1)=[O:15]	[CH3:21][CH2:19][O:16][C:12](/[CH:8]=[C:4](/[C:2]1=[O:1])\[NH:7][N:10]=[C:6]2[N:3]1[N:5]=[CH:9][c:13]1[c:11]2[cH:14][cH:18][cH:20][cH:17]1)=[O:15]	InChI=1S/C14H12N4O3/c1-2-21-12(19)7-11-14(20)18-13(17-16-11)10-6-4-3-5-9(10)8-15-18/h3-6,8H,2,7H2,1H3	InChI=1S/C14H12N4O3/c1-2-21-12(19)7-11-14(20)18-13(17-16-11)10-6-4-3-5-9(10)8-15-18/h3-8,16H,2H2,1H3
[CH3:15][O:14][C:12]([CH2:11][C:9]1=[N:7][N:4]=[C:2]2[S:1][CH2:3][CH2:6][N:5]2[C:8]1=[O:10])=[O:13]	[CH3:15][O:14][C:12](/[CH:11]=[C:9]1\[NH:7][N:4]=[C:2]2[S:1][CH2:3][CH2:6][N:5]2[C:8]1=[O:10])=[O:13]	InChI=1S/C8H9N3O3S/c1-14-6(12)4-5-7(13)11-2-3-15-8(11)10-9-5/h2-4H2,1H3	InChI=1S/C8H9N3O3S/c1-14-6(12)4-5-7(13)11-2-3-15-8(11)10-9-5/h4,9H,2-3H2,1H3/b5-4-
[CH3:17][CH2:16][O:15][C:11]([CH2:7][C:3]([S:1][c:2]1[c:4]2[cH:9][cH:13][cH:10][cH:5]1)=[N:6][C:8]2=[O:12])=[O:14]	[CH3:17][CH2:16][O:15][C:11](/[CH:7]=[C:3](\[NH:6]1)/[S:1][c:2]([cH:5][cH:10][cH:13][cH:9]2)[c:4]2[C:8]1=[O:12])=[O:14]	InChI=1S/C12H11NO3S/c1-2-16-11(14)7-10-13-12(15)8-5-3-4-6-9(8)17-10/h3-6H,2,7H2,1H3	InChI=1S/C12H11NO3S/c1-2-16-11(14)7-10-13-12(15)8-5-3-4-6-9(8)17-10/h3-7H,2H2,1H3,(H,13,15)
[CH3:10][CH:7]([C:9]([O:12][CH3:13])=[O:11])[C:5]([C:6]([NH:4]1)=[O:8])=[N:3][C:2]1=[O:1]	[CH3:10]/[C:7](/[C:9]([O:12][CH3:13])=[O:11])=[C:5](/[C:6]([NH:4]1)=[O:8])\[NH:3][C:2]1=[O:1]	InChI=1S/C7H8N2O4/c1-3(6(11)13-2)4-5(10)9-7(12)8-4/h3H,1-2H3,(H,9,10,12)	InChI=1S/C7H8N2O4/c1-3(6(11)13-2)4-5(10)9-7(12)8-4/h1-2H3,(H2,8,9,10,12)/b4-3+
[O-:3][N+:2]([CH2:4][c:5]1[n:6][c:8]2[cH:11][cH:13][cH:14][cH:12][c:10]2[cH:9][cH:7]1)=[O:1]	[O-:3][N+:2](/[CH:4]=[C:5]1/[NH:6][c:8]([cH:11][cH:13][cH:14][cH:12]2)[c:10]2[CH:9]=[CH:7]1)=[O:1]	InChI=1S/C10H8N2O2/c13-12(14)7-9-6-5-8-3-1-2-4-10(8)11-9/h1-6H,7H2	InChI=1S/C10H8N2O2/c13-12(14)7-9-6-5-8-3-1-2-4-10(8)11-9/h1-7,11H
[O-:3][N+:2]([CH2:4][c:5]1[n:6][cH:8][cH:11][c:9]2[cH:12][cH:14][cH:13][cH:10][c:7]12)=[O:1]	[O-:3][N+:2](/[CH:4]=[C:5]1/[NH:6][CH:8]=[CH:11][c:9]2[c:7]1[cH:10][cH:13][cH:14][cH:12]2)=[O:1]	InChI=1S/C10H8N2O2/c13-12(14)7-10-9-4-2-1-3-8(9)5-6-11-10/h1-6H,7H2	InChI=1S/C10H8N2O2/c13-12(14)7-10-9-4-2-1-3-8(9)5-6-11-10/h1-7,11H
[O-:3][N+:2]([CH2:4][c:5]1[n:6][n:8][cH:11][c:9]2[cH:12][cH:14][cH:13][cH:10][c:7]12)=[O:1]	[O-:3][N+:2](/[CH:4]=[C:5]1/[NH:6][N:8]=[CH:11][c:9]2[c:7]1[cH:10][cH:13][cH:14][cH:12]2)=[O:1]	InChI=1S/C9H7N3O2/c13-12(14)6-9-8-4-2-1-3-7(8)5-10-11-9/h1-5H,6H2	InChI=1S/C9H7N3O2/c13-12(14)6-9-8-4-2-1-3-7(8)5-10-11-9/h1-6,11H
[O-:3][N+:2]([CH2:4][c:5]1[n:6][cH:8][n:10][cH:9][cH:7]1)=[O:1]	[O-:3][N+:2](/[CH:4]=[C:5]1\[NH:6][CH:8]=[N:10][CH:9]=[CH:7]1)=[O:1]	InChI=1S/C5H5N3O2/c9-8(10)3-5-1-2-6-4-7-5/h1-2,4H,3H2	InChI=1S/C5H5N3O2/c9-8(10)3-5-1-2-6-4-7-5/h1-4H,(H,6,7)/b5-3-
[O:10]=[C:6]([CH2:11][CH2:7][CH2:4][C:2]1=[O:1])[CH:3]1[c:5]1[n:8][c:12]2[cH:15][cH:17][cH:18][cH:16][c:14]2[cH:13][cH:9]1	[O:10]=[C:6]([CH2:11][CH2:7][CH2:4][C:2]1=[O:1])[C:3]1=[C:5]1[NH:8][c:12]([cH:15][cH:17][cH:18][cH:16]2)[c:14]2[CH:13]=[CH:9]1	InChI=1S/C15H13NO2/c17-13-6-3-7-14(18)15(13)12-9-8-10-4-1-2-5-11(10)16-12/h1-2,4-5,8-9,15H,3,6-7H2	InChI=1S/C15H13NO2/c17-13-6-3-7-14(18)15(13)12-9-8-10-4-1-2-5-11(10)16-12/h1-2,4-5,8-9,16H,3,6-7H2
[N:7]#[C:5][CH:4]([C:2]([F:1])=[O:3])[c:6]1[n:8][c:10]2[cH:13][cH:15][cH:16][cH:14][c:12]2[cH:11][cH:9]1	[N:7]#[C:5]/[C:4](/[C:2]([F:1])=[O:3])=[C:6]1/[NH:8][c:10]([cH:13][cH:15][cH:16][cH:14]2)[c:12]2[CH:11]=[CH:9]1	InChI=1S/C12H7FN2O/c13-12(16)9(7-14)11-6-5-8-3-1-2-4-10(8)15-11/h1-6,9H	InChI=1S/C12H7FN2O/c13-12(16)9(7-14)11-6-5-8-3-1-2-4-10(8)15-11/h1-6,15H
[CH3:16][CH2:13][O:10][C:6]([CH:4]([C:2]([F:1])=[O:3])[c:5]1[n:7][c:11]2[cH:15][cH:18][cH:19][cH:17][c:14]2[cH:12][cH:8]1)=[O:9]	[CH3:16][CH2:13][O:10][C:6](/[C:4](/[C:2]([F:1])=[O:3])=[C:5]1/[NH:7][c:11]([cH:15][cH:18][cH:19][cH:17]2)[c:14]2[CH:12]=[CH:8]1)=[O:9]	InChI=1S/C14H12FNO3/c1-2-19-14(18)12(13(15)17)11-8-7-9-5-3-4-6-10(9)16-11/h3-8,12H,2H2,1H3	InChI=1S/C14H12FNO3/c1-2-19-14(18)12(13(15)17)11-8-7-9-5-3-4-6-10(9)16-11/h3-8,16H,2H2,1H3
[O:3]=[C:2]([CH:4]([c:6]1[n:9][c:13]2[cH:17][cH:19][cH:20][cH:18][c:16]2[cH:14][cH:10]1)[n+:5]1[cH:7][cH:11][cH:15][cH:12][cH:8]1)[F:1]	[O:3]=[C:2](/[C:4](/[n+:5]1[cH:7][cH:11][cH:15][cH:12][cH:8]1)=[C:6]1\[NH:9][c:13]([cH:17][cH:19][cH:20][cH:18]2)[c:16]2[CH:14]=[CH:10]1)[F:1]	InChI=1S/C16H12FN2O/c17-16(20)15(19-10-4-1-5-11-19)14-9-8-12-6-2-3-7-13(12)18-14/h1-11,15H/q+1	InChI=1S/C16H11FN2O/c17-16(20)15(19-10-4-1-5-11-19)14-9-8-12-6-2-3-7-13(12)18-14/h1-11H/p+1
[CH3:22][CH2:20][O:18][C:14]([CH:12]([C:13]([O:16][CH2:19][CH3:21])=[O:15])[c:11]1[cH:10][cH:8][c:5]([cH:3][c:2]([cH:4][cH:6]2)[Cl:1])[c:7]2[n:9]1)=[O:17]	[CH3:22][CH2:20][O:18][C:14]([C:12]([C:13]([O:16][CH2:19][CH3:21])=[O:15])=[C:11]([CH:10]=[CH:8]1)[NH:9][c:7]([cH:6][cH:4]2)[c:5]1[cH:3][c:2]2[Cl:1])=[O:17]	InChI=1S/C16H16ClNO4/c1-3-21-15(19)14(16(20)22-4-2)13-7-5-10-9-11(17)6-8-12(10)18-13/h5-9,14H,3-4H2,1-2H3	InChI=1S/C16H16ClNO4/c1-3-21-15(19)14(16(20)22-4-2)13-7-5-10-9-11(17)6-8-12(10)18-13/h5-9,18H,3-4H2,1-2H3
[CH3:19][CH2:17][O:15][C:11]([CH:9]([C:10]([O:13][CH2:16][CH3:18])=[O:12])[c:6]1[cH:4][c:2]([Cl:1])[n:3][c:5]([CH3:8])[n:7]1)=[O:14]	[CH3:19][CH2:17][O:15][C:11]([C:9]([C:10]([O:13][CH2:16][CH3:18])=[O:12])=[C:6]1[NH:7][C:5]([CH3:8])=[N:3][C:2]([Cl:1])=[CH:4]1)=[O:14]	InChI=1S/C12H15ClN2O4/c1-4-18-11(16)10(12(17)19-5-2)8-6-9(13)15-7(3)14-8/h6,10H,4-5H2,1-3H3	InChI=1S/C12H15ClN2O4/c1-4-18-11(16)10(12(17)19-5-2)8-6-9(13)15-7(3)14-8/h6H,4-5H2,1-3H3,(H,14,15)
[CH3:14][C:8]([CH:4]([C:2]([c:3]1[cH:5][cH:9][cH:15][cH:10][cH:6]1)=[O:1])[c:7]1[n:11][c:16](-[c:18]2[cH:20][cH:22][cH:24][cH:23][cH:21]2)[cH:19][n:17][cH:12]1)=[O:13]	[CH3:14][C:8](/[C:4](/[C:2]([c:3]1[cH:5][cH:9][cH:15][cH:10][cH:6]1)=[O:1])=[C:7]1/[NH:11][C:16]([c:18]2[cH:20][cH:22][cH:24][cH:23][cH:21]2)=[CH:19][N:17]=[CH:12]1)=[O:13]	InChI=1S/C20H16N2O2/c1-14(23)19(20(24)16-10-6-3-7-11-16)18-13-21-12-17(22-18)15-8-4-2-5-9-15/h2-13,19H,1H3	InChI=1S/C20H16N2O2/c1-14(23)19(20(24)16-10-6-3-7-11-16)18-13-21-12-17(22-18)15-8-4-2-5-9-15/h2-13,22H,1H3
[CH3:4][C:2]([CH:3]([c:6]1[n:8][cH:10][cH:12][cH:11][cH:9]1)[C:5]#[N:7])=[O:1]	[CH3:4]/[C:2](/[OH:1])=[C:3](/[c:6]1[n:8][cH:10][cH:12][cH:11][cH:9]1)\[C:5]#[N:7]	InChI=1S/C9H8N2O/c1-7(12)8(6-10)9-4-2-3-5-11-9/h2-5,8H,1H3	InChI=1S/C9H8N2O/c1-7(12)8(6-10)9-4-2-3-5-11-9/h2-5,12H,1H3
[CH3:4][C:2]([CH:3]([c:6]1[n:8][cH:10][cH:12][cH:11][cH:9]1)[C:5]#[N:7])=[O:1]	[CH3:4][C:2](/[C:3](/[C:5]#[N:7])=[C:6]1\[NH:8][CH:10]=[CH:12][CH:11]=[CH:9]1)=[O:1]	InChI=1S/C9H8N2O/c1-7(12)8(6-10)9-4-2-3-5-11-9/h2-5,8H,1H3	InChI=1S/C9H8N2O/c1-7(12)8(6-10)9-4-2-3-5-11-9/h2-5,11H,1H3/b9-8-
[N:6]#[C:4][CH:3]([c:5]1[n:7][cH:9][cH:11][cH:10][cH:8]1)[C:2]#[N:1]	[N:6]#[C:4][C:3]([C:2]#[N:1])=[C:5]1[NH:7][CH:9]=[CH:11][CH:10]=[CH:8]1	InChI=1S/C8H5N3/c9-5-7(6-10)8-3-1-2-4-11-8/h1-4,7H	InChI=1S/C8H5N3/c9-5-7(6-10)8-3-1-2-4-11-8/h1-4,11H
[N:6]#[C:4][CH:3]([c:5]1[n:7][c:9]2[cH:12][cH:14][cH:15][cH:13][c:11]2[cH:10][cH:8]1)[C:2]#[N:1]	[N:6]#[C:4][C:3]([C:2]#[N:1])=[C:5]1[NH:7][c:9]([cH:12][cH:14][cH:15][cH:13]2)[c:11]2[CH:10]=[CH:8]1	InChI=1S/C12H7N3/c13-7-10(8-14)12-6-5-9-3-1-2-4-11(9)15-12/h1-6,10H	InChI=1S/C12H7N3/c13-7-10(8-14)12-6-5-9-3-1-2-4-11(9)15-12/h1-6,15H
[CH3:4][C:2]([CH:3]([c:6]1[n:8][c:10]2[cH:13][cH:15][cH:16][cH:14][c:12]2[cH:11][cH:9]1)[C:5]#[N:7])=[O:1]	[CH3:4][C:2](/[C:3](/[C:5]#[N:7])=[C:6]1\[NH:8][c:10]([cH:13][cH:15][cH:16][cH:14]2)[c:12]2[CH:11]=[CH:9]1)=[O:1]	InChI=1S/C13H10N2O/c1-9(16)11(8-14)13-7-6-10-4-2-3-5-12(10)15-13/h2-7,11H,1H3	InChI=1S/C13H10N2O/c1-9(16)11(8-14)13-7-6-10-4-2-3-5-12(10)15-13/h2-7,15H,1H3
[CH3:17][CH2:16][O:15][C:13]([C:10]([CH2:7][c:3]1[n:6][c:4]([cH:8][cH:11][cH:9][cH:5]2)[c:2]2[s:1]1)=[O:12])=[O:14]	[CH3:17][CH2:16][O:15][C:13](/[C:10](/[OH:12])=[CH:7]/[c:3]1[n:6][c:4]([cH:8][cH:11][cH:9][cH:5]2)[c:2]2[s:1]1)=[O:14]	InChI=1S/C12H11NO3S/c1-2-16-12(15)9(14)7-11-13-8-5-3-4-6-10(8)17-11/h3-6H,2,7H2,1H3	InChI=1S/C12H11NO3S/c1-2-16-12(15)9(14)7-11-13-8-5-3-4-6-10(8)17-11/h3-7,14H,2H2,1H3
[CH3:8][CH:5]([C:7]([OH:11])=[O:10])[c:2]1[n:4][c:6](-[c:9]2[cH:12][cH:14][cH:16][cH:15][cH:13]2)[cH:3][s:1]1	[CH3:8]/[C:5](/[C:7]([OH:11])=[O:10])=[C:2]1\[S:1][CH:3]=[C:6]([c:9]2[cH:12][cH:14][cH:16][cH:15][cH:13]2)[NH:4]1	InChI=1S/C12H11NO2S/c1-8(12(14)15)11-13-10(7-16-11)9-5-3-2-4-6-9/h2-8H,1H3,(H,14,15)	InChI=1S/C12H11NO2S/c1-8(12(14)15)11-13-10(7-16-11)9-5-3-2-4-6-9/h2-7,13H,1H3,(H,14,15)
[CH3:8][CH:5]([C:7]([c:11]1[cH:14][cH:18][cH:21][cH:19][cH:15]1)=[O:10])[c:2]1[n:4][c:6](-[c:9]2[cH:12][cH:16][cH:20][cH:17][cH:13]2)[cH:3][s:1]1	[CH3:8]/[C:5](/[C:7]([c:11]1[cH:14][cH:18][cH:21][cH:19][cH:15]1)=[O:10])=[C:2]1\[S:1][CH:3]=[C:6]([c:9]2[cH:12][cH:16][cH:20][cH:17][cH:13]2)[NH:4]1	InChI=1S/C18H15NOS/c1-13(17(20)15-10-6-3-7-11-15)18-19-16(12-21-18)14-8-4-2-5-9-14/h2-13H,1H3	InChI=1S/C18H15NOS/c1-13(17(20)15-10-6-3-7-11-15)18-19-16(12-21-18)14-8-4-2-5-9-14/h2-12,19H,1H3
[CH3:7][CH2:5][O:3][C:2]([CH2:4][C:6]([NH:9]1)=[N:8][c:10]2[cH:13][cH:16][cH:18][c:15]3[cH:19][cH:17][cH:14][c:11]1[c:12]23)=[O:1]	[CH3:7][CH2:5][O:3][C:2]([CH:4]=[C:6]([NH:9]1)[NH:8][c:10]2[cH:13][cH:16][cH:18][c:15]3[cH:19][cH:17][cH:14][c:11]1[c:12]23)=[O:1]	InChI=1S/C15H14N2O2/c1-2-19-14(18)9-13-16-11-7-3-5-10-6-4-8-12(17-13)15(10)11/h3-8H,2,9H2,1H3,(H,16,17)	InChI=1S/C15H14N2O2/c1-2-19-14(18)9-13-16-11-7-3-5-10-6-4-8-12(17-13)15(10)11/h3-9,16-17H,2H2,1H3
[CH3:19][CH2:18][O:16][C:12]([C:7]([N:8]=[C:5]1[N:3]2[CH:6]([CH3:11])[CH2:10][CH2:14][CH:9]1[CH:13]=[O:17])=[CH:4][C:2]2=[O:1])=[O:15]	[CH3:19][CH2:18][O:16][C:12]([C:7]([NH:8][C:5]([N:3]1[CH:6]([CH3:11])[CH2:10][CH2:14]2)=[C:9]2[CH:13]=[O:17])=[CH:4][C:2]1=[O:1])=[O:15]	InChI=1S/C13H16N2O4/c1-3-19-13(18)10-6-11(17)15-8(2)4-5-9(7-16)12(15)14-10/h6-9H,3-5H2,1-2H3	InChI=1S/C13H16N2O4/c1-3-19-13(18)10-6-11(17)15-8(2)4-5-9(7-16)12(15)14-10/h6-8,14H,3-5H2,1-2H3
[CH3:17][CH2:15][O:13][C:7]([C:4]1=[CH:8][N:9]=[C:5]([CH:10]([CH2:11][CH2:6]2)[CH:14]=[O:16])[N:3]2[C:2]1=[O:1])=[O:12]	[CH3:17][CH2:15][O:13][C:7]([C:4]1=[CH:8][N:9]=[C:5](/[C:10](/[CH2:11][CH2:6]2)=[CH:14]\[OH:16])[N:3]2[C:2]1=[O:1])=[O:12]	InChI=1S/C11H12N2O4/c1-2-17-11(16)8-5-12-9-7(6-14)3-4-13(9)10(8)15/h5-7H,2-4H2,1H3	InChI=1S/C11H12N2O4/c1-2-17-11(16)8-5-12-9-7(6-14)3-4-13(9)10(8)15/h5-6,14H,2-4H2,1H3/b7-6-
[CH3:18][CH2:16][O:13][C:7]([C:4]1=[CH:8][N:9]=[C:5]([CH:10]([CH2:15][CH2:11][CH2:6]2)[CH:14]=[O:17])[N:3]2[C:2]1=[O:1])=[O:12]	[CH3:18][CH2:16][O:13][C:7]([C:4]([C:2]([N:3]1[CH2:6][CH2:11][CH2:15]2)=[O:1])=[CH:8][NH:9][C:5]1=[C:10]2[CH:14]=[O:17])=[O:12]	InChI=1S/C12H14N2O4/c1-2-18-12(17)9-6-13-10-8(7-15)4-3-5-14(10)11(9)16/h6-8H,2-5H2,1H3	InChI=1S/C12H14N2O4/c1-2-18-12(17)9-6-13-10-8(7-15)4-3-5-14(10)11(9)16/h6-7,13H,2-5H2,1H3
[CH3:19][CH2:17][O:13][C:7]([C:4]1=[CH:8][N:9]=[C:5]([CH:10]([CH2:15][CH2:16][CH2:11][CH2:6]2)[CH:14]=[O:18])[N:3]2[C:2]1=[O:1])=[O:12]	[CH3:19][CH2:17][O:13][C:7]([C:4]([C:2]([N:3]1[CH2:6][CH2:11][CH2:16][CH2:15]2)=[O:1])=[CH:8][NH:9][C:5]1=[C:10]2[CH:14]=[O:18])=[O:12]	InChI=1S/C13H16N2O4/c1-2-19-13(18)10-7-14-11-9(8-16)5-3-4-6-15(11)12(10)17/h7-9H,2-6H2,1H3	InChI=1S/C13H16N2O4/c1-2-19-13(18)10-7-14-11-9(8-16)5-3-4-6-15(11)12(10)17/h7-8,14H,2-6H2,1H3
